submission_id,age,comments,competitor,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,itemOrder,itemQuestion,languages,otherCategory,responseTime,sameCategory,settingName,targetOption,trialNr,trial_type
2909,43,NA,71,Graduated College,125564,1711973365205,1711973239641,male,electronics-laptop,"competitor,sameCategory,otherCategory,itemQuestion",88,English,4,17199,92,electronics,sameCategory,4,main
2909,43,NA,83,Graduated College,125564,1711973365205,1711973239641,male,carRental-moving,"competitor,sameCategory,otherCategory,itemQuestion",99,English,62,21596,57,carRental,itemQuestion,5,filler
2910,45,NA,100,Graduated College,125207,1711973360471,1711973235264,male,art-drawing,"competitor,itemQuestion,sameCategory,otherCategory",100,English,100,18504,100,art,itemQuestion,1,filler
2910,45,NA,22,Graduated College,125207,1711973360471,1711973235264,male,clothing-clothes,"sameCategory,competitor,itemQuestion,otherCategory",100,English,0,17295,24,clothing,itemQuestion,2,main
2910,45,NA,32,Graduated College,125207,1711973360471,1711973235264,male,cafe-pie,"itemQuestion,competitor,sameCategory,otherCategory",33,English,18,10812,99,cafe,sameCategory,3,main
2910,45,NA,1,Graduated College,125207,1711973360471,1711973235264,male,touristInfo-childTheatre,"itemQuestion,sameCategory,otherCategory,competitor",1,English,100,13680,0,touristInfo,otherCategory,4,main
2910,45,NA,99,Graduated College,125207,1711973360471,1711973235264,male,zoo-xl,"itemQuestion,competitor,otherCategory,sameCategory",68,English,50,31129,49,zoo,competitor,5,main
2911,62,NA,0,Higher degree,122043,1711973364224,1711973242181,male,airport-europe-UPDATED,"sameCategory,otherCategory,competitor,itemQuestion",0,NA,0,16738,0,airport,itemQuestion,1,filler
2911,62,NA,100,Higher degree,122043,1711973364224,1711973242181,male,touristInfo-childTheatre,"sameCategory,competitor,itemQuestion,otherCategory",64,NA,24,14138,0,touristInfo,competitor,2,main
2911,62,NA,72,Higher degree,122043,1711973364224,1711973242181,male,electronics-laptop,"sameCategory,otherCategory,itemQuestion,competitor",86,NA,28,17282,100,electronics,sameCategory,3,main
2911,62,NA,45,Higher degree,122043,1711973364224,1711973242181,male,clothing-clothes,"sameCategory,otherCategory,competitor,itemQuestion",100,NA,22,11274,38,clothing,itemQuestion,4,main
2911,62,NA,40,Higher degree,122043,1711973364224,1711973242181,male,books-romance,"sameCategory,competitor,otherCategory,itemQuestion",43,NA,100,24817,65,books,otherCategory,5,main
2912,32,NA,64,Graduated College,115382,1711973366054,1711973250672,female,books-romance,"otherCategory,sameCategory,itemQuestion,competitor",100,english,0,25967,0,books,itemQuestion,1,main
2912,32,NA,100,Graduated College,115382,1711973366054,1711973250672,female,petAdoption-dogs,"sameCategory,otherCategory,competitor,itemQuestion",0,english,0,17733,0,petAdoption,competitor,2,main
2912,32,NA,0,Graduated College,115382,1711973366054,1711973250672,female,cafe-pie,"otherCategory,itemQuestion,sameCategory,competitor",0,english,100,16318,0,cafe,otherCategory,3,main
2912,32,NA,17,Graduated College,115382,1711973366054,1711973250672,female,jobCenter-engineer,"otherCategory,itemQuestion,sameCategory,competitor",100,english,0,17184,17,jobCenter,itemQuestion,4,filler
2912,32,NA,0,Graduated College,115382,1711973366054,1711973250672,female,touristInfo-childTheatre,"competitor,otherCategory,sameCategory,itemQuestion",0,english,0,15084,100,touristInfo,sameCategory,5,main
2913,65,NA,48,Graduated College,113931,1711973366940,1711973253009,female,carRental-moving,"competitor,sameCategory,otherCategory,itemQuestion",100,English,0,17903,0,carRental,itemQuestion,1,filler
2913,65,NA,100,Graduated College,113931,1711973366940,1711973253009,female,electronics-laptop,"sameCategory,otherCategory,itemQuestion,competitor",73,English,0,19655,48,electronics,competitor,2,main
2913,65,NA,49,Graduated College,113931,1711973366940,1711973253009,female,dutyFree-smokes,"competitor,sameCategory,itemQuestion,otherCategory",100,English,0,13647,0,dutyFree,itemQuestion,3,main
2913,65,NA,21,Graduated College,113931,1711973366940,1711973253009,female,friendsActivities-boardGames,"itemQuestion,sameCategory,otherCategory,competitor",50,English,1,13136,100,friendsActivities,sameCategory,4,main
2913,65,NA,28,Graduated College,113931,1711973366940,1711973253009,female,bookingAgency-lowClassAccommodation,"itemQuestion,sameCategory,otherCategory,competitor",0,English,100,12344,10,bookingAgency,otherCategory,5,main
2919,56,NA,98,Graduated College,114597,1711973370130,1711973255533,male,touristInfo-childTheatre,"otherCategory,sameCategory,itemQuestion,competitor",70,English,10,22349,6,touristInfo,competitor,1,main
2919,56,NA,44,Graduated College,114597,1711973370130,1711973255533,male,art-drawing,"sameCategory,competitor,itemQuestion,otherCategory",97,English,54,17249,8,art,itemQuestion,2,filler
2919,56,NA,54,Graduated College,114597,1711973370130,1711973255533,male,kidsActivities-crafts,"itemQuestion,sameCategory,competitor,otherCategory",99,English,4,12323,42,kidsActivities,itemQuestion,3,main
2919,56,NA,30,Graduated College,114597,1711973370130,1711973255533,male,zoo-xl,"itemQuestion,sameCategory,competitor,otherCategory",33,English,99,11648,25,zoo,otherCategory,4,main
2919,56,NA,35,Graduated College,114597,1711973370130,1711973255533,male,bookingAgency-lowClassAccommodation,"otherCategory,competitor,sameCategory,itemQuestion",16,English,96,22838,77,bookingAgency,sameCategory,5,main
2915,40,NA,62,Higher degree,64109,1711973361336,1711973297227,male,petAdoption-hamster,"competitor,otherCategory,itemQuestion,sameCategory",67,English,68,12727,96,petAdoption,sameCategory,1,main
2915,40,NA,57,Higher degree,64109,1711973361336,1711973297227,male,books-fantasy,"sameCategory,competitor,itemQuestion,otherCategory",44,English,92,7808,59,books,otherCategory,2,main
2915,40,NA,63,Higher degree,64109,1711973361336,1711973297227,male,jobCenter-office,"otherCategory,itemQuestion,sameCategory,competitor",89,English,23,8468,55,jobCenter,itemQuestion,3,filler
2915,40,NA,97,Higher degree,64109,1711973361336,1711973297227,male,interior-deco,"competitor,itemQuestion,sameCategory,otherCategory",89,English,39,8211,44,interior,competitor,4,main
2915,40,NA,91,Higher degree,64109,1711973361336,1711973297227,male,waterSport-muscle,"competitor,itemQuestion,sameCategory,otherCategory",98,English,55,7728,61,waterSport,itemQuestion,5,main
2918,48,Good luck with your research.,28,Higher degree,113482,1711973369904,1711973256422,female,bookingAgency-highClassAccommodation,"otherCategory,sameCategory,competitor,itemQuestion",91,English,0,24361,42,bookingAgency,itemQuestion,1,main
2918,48,Good luck with your research.,10,Higher degree,113482,1711973369904,1711973256422,female,gym-boxing,"itemQuestion,competitor,otherCategory,sameCategory",9,English,0,13466,93,gymActivities,sameCategory,2,main
2918,48,Good luck with your research.,94,Higher degree,113482,1711973369904,1711973256422,female,clothing-acc,"itemQuestion,otherCategory,sameCategory,competitor",9,English,0,10516,0,clothing,competitor,3,main
2918,48,Good luck with your research.,0,Higher degree,113482,1711973369904,1711973256422,female,carRental-fun,"itemQuestion,otherCategory,sameCategory,competitor",0,English,0,15725,0,carRental,itemQuestion,4,filler
2918,48,Good luck with your research.,0,Higher degree,113482,1711973369904,1711973256422,female,petAdoption-hamster,"otherCategory,competitor,itemQuestion,sameCategory",1,English,93,13464,0,petAdoption,otherCategory,5,main
2934,41,NA,48,Higher degree,119085,1711973382657,1711973263572,female,art-painting,"itemQuestion,sameCategory,otherCategory,competitor",83,English,20,37147,45,art,itemQuestion,1,filler
2934,41,NA,45,Higher degree,119085,1711973382657,1711973263572,female,zoo-reptiles,"otherCategory,itemQuestion,competitor,sameCategory",45,English,76,20232,89,zoo,sameCategory,2,main
2934,41,NA,78,Higher degree,119085,1711973382657,1711973263572,female,waterSport-muscle,"itemQuestion,otherCategory,sameCategory,competitor",45,English,100,16977,22,waterSport,otherCategory,3,main
2934,41,NA,45,Higher degree,119085,1711973382657,1711973263572,female,clothing-acc,"itemQuestion,sameCategory,competitor,otherCategory",100,English,0,16406,17,clothing,itemQuestion,4,main
2934,41,NA,100,Higher degree,119085,1711973382657,1711973263572,female,dutyFree-sweets,"itemQuestion,otherCategory,competitor,sameCategory",54,English,0,11312,54,dutyFree,competitor,5,main
2935,46,NA,32,Graduated College,129284,1711973386940,1711973257656,male,waterSport-motor,"itemQuestion,sameCategory,competitor,otherCategory",87,english,95,21779,66,waterSport,otherCategory,1,main
2935,46,NA,63,Graduated College,129284,1711973386940,1711973257656,male,touristInfo-childTheatre,"sameCategory,competitor,itemQuestion,otherCategory",63,english,83,21549,28,touristInfo,itemQuestion,2,main
2935,46,NA,82,Graduated College,129284,1711973386940,1711973257656,male,art-drawing,"sameCategory,otherCategory,competitor,itemQuestion",65,english,74,16113,35,art,itemQuestion,3,filler
2935,46,NA,94,Graduated College,129284,1711973386940,1711973257656,male,cafe-pie,"sameCategory,otherCategory,competitor,itemQuestion",70,english,29,14900,35,cafe,competitor,4,main
2935,46,NA,76,Graduated College,129284,1711973386940,1711973257656,male,electronics-laptop,"otherCategory,competitor,sameCategory,itemQuestion",77,english,22,15134,76,electronics,sameCategory,5,main
2947,62,NA,0,Graduated College,98031,1711973403837,1711973305806,female,airport-usa,"itemQuestion,otherCategory,competitor,sameCategory",0,English,0,13004,0,airport,itemQuestion,1,filler
2947,62,NA,0,Graduated College,98031,1711973403837,1711973305806,female,bar-tea,"itemQuestion,competitor,otherCategory,sameCategory",0,English,100,18974,0,bar,otherCategory,2,main
2947,62,NA,33,Graduated College,98031,1711973403837,1711973305806,female,waterSport-muscle,"itemQuestion,otherCategory,sameCategory,competitor",35,English,0,16303,100,waterSport,sameCategory,3,main
2947,62,NA,27,Graduated College,98031,1711973403837,1711973305806,female,clothing-acc,"itemQuestion,competitor,otherCategory,sameCategory",100,English,0,13409,0,clothing,itemQuestion,4,main
2947,62,NA,100,Graduated College,98031,1711973403837,1711973305806,female,gym-boxing,"otherCategory,competitor,itemQuestion,sameCategory",72,English,0,15713,62,gymActivities,competitor,5,main
2952,35,NA,0,Higher degree,155991,1711973416763,1711973260772,male,electronics-console,"competitor,otherCategory,itemQuestion,sameCategory",0,English,100,35552,0,electronics,otherCategory,1,main
2952,35,NA,67,Higher degree,155991,1711973416763,1711973260772,male,books-fantasy,"otherCategory,itemQuestion,competitor,sameCategory",100,English,0,21255,69,books,itemQuestion,2,main
2952,35,NA,100,Higher degree,155991,1711973416763,1711973260772,male,kidsActivities-sports,"sameCategory,otherCategory,competitor,itemQuestion",77,English,0,18480,0,kidsActivities,competitor,3,main
2952,35,NA,100,Higher degree,155991,1711973416763,1711973260772,male,music-hardrock,"itemQuestion,sameCategory,competitor,otherCategory",100,English,100,26066,100,music,itemQuestion,4,filler
2952,35,NA,0,Higher degree,155991,1711973416763,1711973260772,male,touristInfo-clubbing,"competitor,sameCategory,otherCategory,itemQuestion",0,English,0,20273,100,touristInfo,sameCategory,5,main
2957,65,NA,39,Graduated College,135797,1711973422519,1711973286722,male,waterSport-muscle,"sameCategory,itemQuestion,competitor,otherCategory",39,english,3,26226,100,waterSport,sameCategory,1,main
2957,65,NA,99,Graduated College,135797,1711973422519,1711973286722,male,clothing-acc,"competitor,otherCategory,itemQuestion,sameCategory",5,english,0,17875,0,clothing,competitor,2,main
2957,65,NA,40,Graduated College,135797,1711973422519,1711973286722,male,bar-tea,"itemQuestion,competitor,sameCategory,otherCategory",100,english,38,11766,33,bar,itemQuestion,3,main
2957,65,NA,0,Graduated College,135797,1711973422519,1711973286722,male,carRental-fun,"itemQuestion,competitor,otherCategory,sameCategory",0,english,0,14260,0,carRental,itemQuestion,4,filler
2957,65,NA,0,Graduated College,135797,1711973422519,1711973286722,male,cafe-pizza,"otherCategory,itemQuestion,sameCategory,competitor",0,english,100,11844,0,cafe,otherCategory,5,main
2958,47,NA,60,Graduated High-school,141340,1711973409013,1711973267673,male,clothing-clothes,"competitor,sameCategory,itemQuestion,otherCategory",54,English,84,27026,60,clothing,otherCategory,1,main
2958,47,NA,68,Graduated High-school,141340,1711973409013,1711973267673,male,zoo-xl,"sameCategory,itemQuestion,otherCategory,competitor",69,English,60,18938,91,zoo,sameCategory,2,main
2958,47,NA,0,Graduated High-school,141340,1711973409013,1711973267673,male,airport-europe-UPDATED,"sameCategory,itemQuestion,otherCategory,competitor",0,English,1,21148,0,airport,itemQuestion,3,filler
2958,47,NA,90,Graduated High-school,141340,1711973409013,1711973267673,male,friendsActivities-boardGames,"competitor,otherCategory,sameCategory,itemQuestion",72,English,63,20111,72,friendsActivities,competitor,4,main
2958,47,NA,79,Graduated High-school,141340,1711973409013,1711973267673,male,cafe-pie,"competitor,itemQuestion,otherCategory,sameCategory",87,English,61,21762,63,cafe,itemQuestion,5,main
2920,45,NA,55,Graduated College,139478,1711973370838,1711973231360,male,kidsActivities-crafts,"sameCategory,itemQuestion,competitor,otherCategory",73,English,69,25575,23,kidsActivities,otherCategory,1,main
2920,45,NA,39,Graduated College,139478,1711973370838,1711973231360,male,interior-green,"itemQuestion,competitor,sameCategory,otherCategory",80,English,57,15756,46,interior,itemQuestion,2,main
2920,45,NA,64,Graduated College,139478,1711973370838,1711973231360,male,airport-europe-UPDATED,"itemQuestion,competitor,sameCategory,otherCategory",91,English,19,16693,38,airport,itemQuestion,3,filler
2920,45,NA,75,Graduated College,139478,1711973370838,1711973231360,male,zoo-xl,"competitor,itemQuestion,sameCategory,otherCategory",73,English,72,12692,88,zoo,sameCategory,4,main
2920,45,NA,73,Graduated College,139478,1711973370838,1711973231360,male,friendsActivities-boardGames,"otherCategory,sameCategory,itemQuestion,competitor",72,English,60,11874,72,friendsActivities,competitor,5,main
2930,35,NA,0,Higher degree,123338,1711973379091,1711973255753,female,airport-usa,"sameCategory,itemQuestion,competitor,otherCategory",0,English,0,13899,0,airport,itemQuestion,1,filler
2930,35,NA,33,Higher degree,123338,1711973379091,1711973255753,female,gym-boxing,"competitor,itemQuestion,otherCategory,sameCategory",100,English,12,21317,16,gymActivities,itemQuestion,2,main
2930,35,NA,15,Higher degree,123338,1711973379091,1711973255753,female,books-fantasy,"itemQuestion,sameCategory,competitor,otherCategory",11,English,100,17700,20,books,otherCategory,3,main
2930,35,NA,100,Higher degree,123338,1711973379091,1711973255753,female,waterSport-muscle,"competitor,otherCategory,sameCategory,itemQuestion",44,English,42,30033,34,waterSport,competitor,4,main
2930,35,NA,41,Higher degree,123338,1711973379091,1711973255753,female,petAdoption-hamster,"sameCategory,itemQuestion,otherCategory,competitor",27,English,13,12831,100,petAdoption,sameCategory,5,main
2953,34,-,100,Higher degree,132960,1711973421300,1711973288340,male,music-softrock,"otherCategory,competitor,itemQuestion,sameCategory",100,English,100,19828,100,music,itemQuestion,1,filler
2953,34,-,70,Higher degree,132960,1711973421300,1711973288340,male,petAdoption-dogs,"sameCategory,otherCategory,competitor,itemQuestion",100,English,0,18308,25,petAdoption,itemQuestion,2,main
2953,34,-,0,Higher degree,132960,1711973421300,1711973288340,male,waterSport-motor,"sameCategory,itemQuestion,otherCategory,competitor",0,English,85,20775,100,waterSport,sameCategory,3,main
