model_name,itemName,predictions,category,probs,is_few_shot,dataset,model_type
gpt2,box-bbq,", I don't have a box.

You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. You have a ziplock bag, a carton, a cake container, and a tote bag.

You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:",fullList,0.8644779920578,FALSE,WebText,generative
gpt2,box-bbq,", I don't have a box.

You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box.

You have a box, a carton, a cake container,",fullList,0.853570103645325,FALSE,WebText,generative
gpt2,sugar-coffee,", I don’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t.",other,0.904176831245422,FALSE,WebText,generative
gpt2,sugar-coffee,", I don’t. I’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t.",taciturn,0.890733361244202,FALSE,WebText,generative
gpt2,sugar-coffee,", I don’t. I’t. I’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I",taciturn,0.882665097713471,FALSE,WebText,generative
gpt2,sugar-coffee,", I don’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t,",other,0.876453876495361,FALSE,WebText,generative
gpt2,sugar-coffee,", I don’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t
",other,0.87470418214798,FALSE,WebText,generative
gpt2,sugar-baking,", I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't",taciturn,0.88289350271225,FALSE,WebText,generative
gpt2,sugar-baking,", I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I do not",taciturn,0.862122058868408,FALSE,WebText,generative
gpt2,sugar-baking,", I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I haven't",taciturn,0.861470639705658,FALSE,WebText,generative
gpt2,sugar-baking,", I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I can't",taciturn,0.859303414821625,FALSE,WebText,generative
gpt2,sugar-baking,", I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar.

You",taciturn,0.854974269866943,FALSE,WebText,generative
gpt2,handkerchief-injury,", I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don",taciturn,0.892873466014862,FALSE,WebText,generative
gpt2,handkerchief-injury,", I don't have a handkerchief.

The elderly person asks you: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks you: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks you: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks you: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks you: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks you: Do you have a handkerchief? You",taciturn,0.888578712940216,FALSE,WebText,generative
gpt2,handkerchief-injury,", I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No.

The elderly person asks: Do you have a handkerchief? You reply: No.

The elderly person asks: Do you have a handkerchief? You reply: No.

The elderly person asks: Do you have a handkerchief? You reply: No.

The elderly person asks: Do you have a handkerchief? You reply: No.

The elderly person asks: Do you have a handkerchief? You reply: No.

The elderly person asks: Do you have a handkerchief? You reply:",taciturn,0.882241606712341,FALSE,WebText,generative
gpt2,handkerchief-injury,", I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief. The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief. The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief. The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief. The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief. The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief. The elderly person",taciturn,0.879352986812592,FALSE,WebText,generative
gpt2,handkerchief-injury,", I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I no",taciturn,0.874495029449463,FALSE,WebText,generative
gpt2,handkerchief-sauce,", I don't have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I",yes,0.884191811084747,FALSE,WebText,generative
gpt2,handkerchief-sauce,", I don't have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief.
",yes,0.862418293952942,FALSE,WebText,generative
gpt2,handkerchief-sauce,", I don't have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief.",yes,0.860429704189301,FALSE,WebText,generative
gpt2,handkerchief-sauce,", I don't have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief

",yes,0.859128057956696,FALSE,WebText,generative
gpt2,handkerchief-sauce,", I don't have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I has a handkerchief. I",yes,0.859117090702057,FALSE,WebText,generative
